Format Version,1.23,Take Name,Take 2024-04-18 09.52.19 AM_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-18 09.55.24.539 AM,Capture Start Frame,4710452,Total Frames in Take,4242,Total Exported Frames,4242,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Drone_Marker:Label,Drone_Marker:Label,Drone_Marker:Label
,ID,"2C1C5CDEFD5A11EEF196A13ACAB88A83","2C1C5CDEFD5A11EEF196A13ACAB88A83","2C1C5CDEFD5A11EEF196A13ACAB88A83"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
502,5.020000,-0.235815,0.023226,-1.016774
503,5.030000,-0.235836,0.023234,-1.016787
504,5.040000,-0.235824,0.023229,-1.016789
505,5.050000,-0.235838,0.023211,-1.016816
506,5.060000,-0.235818,0.023269,-1.016725
507,5.070000,-0.235810,0.023289,-1.016726
508,5.080000,-0.235841,0.023214,-1.016790
509,5.090000,-0.235825,0.023285,-1.016712
510,5.100000,-0.235804,0.023280,-1.016708
511,5.110000,-0.235852,0.023232,-1.016790
512,5.120000,-0.235851,0.023178,-1.016827
513,5.130000,-0.235832,0.023241,-1.016772
514,5.140000,-0.235790,0.023373,-1.016606
515,5.150000,-0.235829,0.023250,-1.016755
516,5.160000,-0.235809,0.023314,-1.016688
517,5.170000,-0.235804,0.023300,-1.016707
518,5.180000,-0.235814,0.023303,-1.016697
519,5.190000,-0.235827,0.023247,-1.016769
520,5.200000,-0.235814,0.023277,-1.016733
521,5.210000,-0.235812,0.023287,-1.016698
522,5.220000,-0.235821,0.023266,-1.016749
523,5.230000,-0.235835,0.023232,-1.016746
524,5.240000,-0.235808,0.023224,-1.016778
525,5.250000,-0.235822,0.023275,-1.016724
526,5.260000,-0.235811,0.023245,-1.016738
527,5.270000,-0.235827,0.023272,-1.016738
528,5.280000,-0.235811,0.023304,-1.016701
529,5.290000,-0.235840,0.023244,-1.016750
530,5.300000,-0.235829,0.023218,-1.016804
531,5.310000,-0.235808,0.023273,-1.016730
532,5.320000,-0.235836,0.023228,-1.016758
533,5.330000,-0.235826,0.023219,-1.016780
534,5.340000,-0.235816,0.023298,-1.016703
535,5.350000,-0.235830,0.023201,-1.016811
536,5.360000,-0.235833,0.023275,-1.016728
537,5.370000,-0.235831,0.023258,-1.016742
538,5.380000,-0.235846,0.023209,-1.016791
539,5.390000,-0.235834,0.023282,-1.016721
540,5.400000,-0.235828,0.023242,-1.016765
541,5.410000,-0.235840,0.023225,-1.016782
542,5.420000,-0.235806,0.023263,-1.016730
543,5.430000,-0.235825,0.023295,-1.016713
544,5.440000,-0.235841,0.023181,-1.016829
545,5.450000,-0.235829,0.023221,-1.016800
546,5.460000,-0.235826,0.023251,-1.016722
547,5.470000,-0.235824,0.023279,-1.016726
548,5.480000,-0.235836,0.023257,-1.016756
549,5.490000,-0.235799,0.023305,-1.016669
550,5.500000,-0.235823,0.023253,-1.016730
551,5.510000,-0.235791,0.023356,-1.016627
552,5.520000,-0.235809,0.023285,-1.016704
553,5.530000,-0.235804,0.023301,-1.016683
554,5.540000,-0.235837,0.023258,-1.016765
555,5.550000,-0.235820,0.023279,-1.016715
556,5.560000,-0.235775,0.023360,-1.016655
557,5.570000,-0.235809,0.023260,-1.016752
558,5.580000,-0.235820,0.023265,-1.016756
559,5.590000,-0.235814,0.023242,-1.016752
560,5.600000,-0.235857,0.023202,-1.016823
561,5.610000,-0.235825,0.023238,-1.016786
562,5.620000,-0.235818,0.023215,-1.016767
563,5.630000,-0.235831,0.023238,-1.016779
564,5.640000,-0.235827,0.023284,-1.016731
565,5.650000,-0.235833,0.023297,-1.016696
566,5.660000,-0.235818,0.023280,-1.016717
567,5.670000,-0.235818,0.023275,-1.016736
568,5.680000,-0.235821,0.023281,-1.016742
569,5.690000,-0.235811,0.023293,-1.016708
570,5.700000,-0.235838,0.023237,-1.016775
571,5.710000,-0.235835,0.023252,-1.016751
572,5.720000,-0.235796,0.023324,-1.016675
573,5.730000,-0.235818,0.023266,-1.016735
574,5.740000,-0.235808,0.023294,-1.016696
575,5.750000,-0.235846,0.023259,-1.016736
576,5.760000,-0.235823,0.023265,-1.016749
577,5.770000,-0.235797,0.023259,-1.016728
578,5.780000,-0.235810,0.023333,-1.016650
579,5.790000,-0.235837,0.023185,-1.016829
580,5.800000,-0.235829,0.023276,-1.016721
581,5.810000,-0.235819,0.023308,-1.016688
582,5.820000,-0.235809,0.023263,-1.016720
583,5.830000,-0.235832,0.023217,-1.016768
584,5.840000,-0.235817,0.023309,-1.016706
585,5.850000,-0.235840,0.023223,-1.016797
586,5.860000,-0.235814,0.023275,-1.016741
587,5.870000,-0.235827,0.023190,-1.016806
588,5.880000,-0.235833,0.023247,-1.016785
589,5.890000,-0.235824,0.023288,-1.016745
590,5.900000,-0.235828,0.023213,-1.016776
591,5.910000,-0.235836,0.023251,-1.016775
592,5.920000,-0.235842,0.023229,-1.016806
593,5.930000,-0.235819,0.023263,-1.016728
594,5.940000,-0.235832,0.023232,-1.016773
595,5.950000,-0.235839,0.023227,-1.016800
596,5.960000,-0.235840,0.023252,-1.016746
597,5.970000,-0.235828,0.023270,-1.016724
598,5.980000,-0.235838,0.023217,-1.016790
599,5.990000,-0.235816,0.023260,-1.016762
600,6.000000,-0.235881,0.023174,-1.016836
601,6.010000,-0.235809,0.023297,-1.016711
602,6.020000,-0.235827,0.023275,-1.016715
603,6.030000,-0.235830,0.023223,-1.016801
604,6.040000,-0.235819,0.023293,-1.016697
605,6.050000,-0.235836,0.023254,-1.016765
606,6.060000,-0.235825,0.023235,-1.016778
607,6.070000,-0.235821,0.023237,-1.016749
608,6.080000,-0.235838,0.023224,-1.016791
609,6.090000,-0.235843,0.023265,-1.016756
610,6.100000,-0.235830,0.023228,-1.016747
611,6.110000,-0.235836,0.023219,-1.016779
612,6.120000,-0.235837,0.023240,-1.016758
613,6.130000,-0.235851,0.023235,-1.016763
614,6.140000,-0.235833,0.023249,-1.016733
615,6.150000,-0.235826,0.023256,-1.016735
616,6.160000,-0.235820,0.023322,-1.016677
617,6.170000,-0.235809,0.023302,-1.016699
618,6.180000,-0.235825,0.023281,-1.016723
619,6.190000,-0.235797,0.023333,-1.016661
620,6.200000,-0.235831,0.023261,-1.016726
621,6.210000,-0.235797,0.023264,-1.016758
622,6.220000,-0.235796,0.023264,-1.016718
623,6.230000,-0.235831,0.023227,-1.016761
624,6.240000,-0.235834,0.023221,-1.016777
625,6.250000,-0.235821,0.023233,-1.016746
626,6.260000,-0.235826,0.023291,-1.016732
627,6.270000,-0.235840,0.023220,-1.016766
628,6.280000,-0.235793,0.023337,-1.016638
629,6.290000,-0.235819,0.023253,-1.016755
630,6.300000,-0.235820,0.023288,-1.016715
631,6.310000,-0.235799,0.023293,-1.016722
632,6.320000,-0.235815,0.023228,-1.016753
633,6.330000,-0.235848,0.023253,-1.016759
634,6.340000,-0.235810,0.023289,-1.016698
635,6.350000,-0.235852,0.023180,-1.016797
636,6.360000,-0.235816,0.023274,-1.016724
637,6.370000,-0.235830,0.023255,-1.016744
638,6.380000,-0.235862,0.023167,-1.016809
639,6.390000,-0.235824,0.023242,-1.016753
640,6.400000,-0.235862,0.023158,-1.016858
641,6.410000,-0.235837,0.023201,-1.016806
642,6.420000,-0.235841,0.023234,-1.016764
643,6.430000,-0.235841,0.023199,-1.016812
644,6.440000,-0.235796,0.023356,-1.016646
645,6.450000,-0.235838,0.023240,-1.016768
646,6.460000,-0.235814,0.023334,-1.016664
647,6.470000,-0.235838,0.023247,-1.016734
648,6.480000,-0.235835,0.023264,-1.016742
649,6.490000,-0.235856,0.023208,-1.016779
650,6.500000,-0.235831,0.023274,-1.016703
651,6.510000,-0.235822,0.023306,-1.016673
652,6.520000,-0.235797,0.023266,-1.016704
653,6.530000,-0.235837,0.023242,-1.016761
654,6.540000,-0.235857,0.023180,-1.016809
655,6.550000,-0.235828,0.023272,-1.016739
656,6.560000,-0.235831,0.023259,-1.016738
657,6.570000,-0.235850,0.023233,-1.016774
658,6.580000,-0.235822,0.023230,-1.016757
659,6.590000,-0.235816,0.023224,-1.016788
660,6.600000,-0.235814,0.023276,-1.016707
661,6.610000,-0.235817,0.023293,-1.016720
662,6.620000,-0.235835,0.023257,-1.016742
663,6.630000,-0.235830,0.023233,-1.016772
664,6.640000,-0.235834,0.023255,-1.016764
665,6.650000,-0.235842,0.023207,-1.016776
666,6.660000,-0.235784,0.023390,-1.016577
667,6.670000,-0.235824,0.023238,-1.016753
668,6.680000,-0.235827,0.023260,-1.016741
669,6.690000,-0.235858,0.023214,-1.016817
670,6.700000,-0.235821,0.023254,-1.016735
671,6.710000,-0.235821,0.023257,-1.016732
672,6.720000,-0.235819,0.023322,-1.016685
673,6.730000,-0.235871,0.023165,-1.016876
674,6.740000,-0.235823,0.023273,-1.016716
675,6.750000,-0.235823,0.023259,-1.016757
676,6.760000,-0.235855,0.023234,-1.016783
677,6.770000,-0.235833,0.023239,-1.016757
678,6.780000,-0.235869,0.023159,-1.016848
679,6.790000,-0.235808,0.023326,-1.016647
680,6.800000,-0.235829,0.023293,-1.016723
681,6.810000,-0.235813,0.023281,-1.016693
682,6.820000,-0.235853,0.023196,-1.016822
683,6.830000,-0.235821,0.023243,-1.016758
684,6.840000,-0.235834,0.023271,-1.016716
685,6.850000,-0.235832,0.023212,-1.016784
686,6.860000,-0.235823,0.023313,-1.016692
687,6.870000,-0.235833,0.023248,-1.016768
688,6.880000,-0.235816,0.023300,-1.016694
689,6.890000,-0.235846,0.023247,-1.016757
690,6.900000,-0.235843,0.023194,-1.016802
691,6.910000,-0.235808,0.023302,-1.016692
692,6.920000,-0.235827,0.023257,-1.016728
693,6.930000,-0.235835,0.023225,-1.016788
694,6.940000,-0.235842,0.023203,-1.016796
695,6.950000,-0.235830,0.023275,-1.016737
696,6.960000,-0.235820,0.023291,-1.016718
697,6.970000,-0.235833,0.023275,-1.016725
698,6.980000,-0.235826,0.023241,-1.016759
699,6.990000,-0.235857,0.023211,-1.016803
700,7.000000,-0.235800,0.023291,-1.016704
701,7.010000,-0.235848,0.023223,-1.016767
702,7.020000,-0.235838,0.023235,-1.016762
703,7.030000,-0.235839,0.023270,-1.016755
704,7.040000,-0.235834,0.023262,-1.016731
705,7.050000,-0.235838,0.023216,-1.016790
706,7.060000,-0.235841,0.023271,-1.016755
707,7.070000,-0.235826,0.023239,-1.016782
708,7.080000,-0.235827,0.023236,-1.016769
709,7.090000,-0.235832,0.023203,-1.016799
710,7.100000,-0.235826,0.023250,-1.016732
711,7.110000,-0.235848,0.023230,-1.016775
712,7.120000,-0.235831,0.023260,-1.016727
713,7.130000,-0.235827,0.023308,-1.016677
714,7.140000,-0.235840,0.023211,-1.016795
715,7.150000,-0.235847,0.023231,-1.016777
716,7.160000,-0.235813,0.023305,-1.016699
717,7.170000,-0.235845,0.023248,-1.016750
718,7.180000,-0.235822,0.023269,-1.016727
719,7.190000,-0.235808,0.023263,-1.016700
720,7.200000,-0.235826,0.023281,-1.016718
721,7.210000,-0.235848,0.023184,-1.016815
722,7.220000,-0.235874,0.023170,-1.016850
723,7.230000,-0.235855,0.023227,-1.016782
724,7.240000,-0.235821,0.023289,-1.016701
725,7.250000,-0.235848,0.023201,-1.016803
726,7.260000,-0.235814,0.023295,-1.016677
727,7.270000,-0.235828,0.023251,-1.016756
728,7.280000,-0.235838,0.023221,-1.016764
729,7.290000,-0.235833,0.023253,-1.016756
730,7.300000,-0.235843,0.023231,-1.016764
731,7.310000,-0.235835,0.023230,-1.016789
732,7.320000,-0.235855,0.023226,-1.016763
733,7.330000,-0.235845,0.023204,-1.016804
734,7.340000,-0.235845,0.023255,-1.016770
735,7.350000,-0.235855,0.023229,-1.016791
736,7.360000,-0.235818,0.023269,-1.016735
737,7.370000,-0.235823,0.023274,-1.016703
738,7.380000,-0.235847,0.023223,-1.016777
739,7.390000,-0.235815,0.023296,-1.016710
740,7.400000,-0.235802,0.023297,-1.016714
741,7.410000,-0.235845,0.023257,-1.016757
742,7.420000,-0.235824,0.023263,-1.016739
743,7.430000,-0.235834,0.023243,-1.016776
744,7.440000,-0.235814,0.023310,-1.016671
745,7.450000,-0.235836,0.023308,-1.016695
746,7.460000,-0.235817,0.023285,-1.016722
747,7.470000,-0.235837,0.023235,-1.016762
748,7.480000,-0.235845,0.023229,-1.016786
749,7.490000,-0.235845,0.023228,-1.016748
750,7.500000,-0.235822,0.023273,-1.016729
751,7.510000,-0.235849,0.023220,-1.016770
752,7.520000,-0.235814,0.023290,-1.016707
753,7.530000,-0.235836,0.023275,-1.016749
754,7.540000,-0.235844,0.023224,-1.016796
755,7.550000,-0.235798,0.023282,-1.016711
756,7.560000,-0.235821,0.023256,-1.016745
757,7.570000,-0.235818,0.023316,-1.016677
758,7.580000,-0.235816,0.023290,-1.016696
759,7.590000,-0.235830,0.023273,-1.016716
760,7.600000,-0.235856,0.023237,-1.016771
761,7.610000,-0.235805,0.023319,-1.016679
762,7.620000,-0.235840,0.023248,-1.016739
763,7.630000,-0.235851,0.023221,-1.016807
764,7.640000,-0.235826,0.023283,-1.016746
765,7.650000,-0.235860,0.023206,-1.016803
766,7.660000,-0.235825,0.023242,-1.016770
767,7.670000,-0.235836,0.023266,-1.016726
768,7.680000,-0.235845,0.023192,-1.016818
769,7.690000,-0.235808,0.023337,-1.016666
770,7.700000,-0.235833,0.023226,-1.016752
771,7.710000,-0.235826,0.023252,-1.016761
772,7.720000,-0.235857,0.023181,-1.016823
773,7.730000,-0.235837,0.023256,-1.016768
774,7.740000,-0.235844,0.023290,-1.016702
775,7.750000,-0.235847,0.023228,-1.016749
776,7.760000,-0.235827,0.023265,-1.016737
777,7.770000,-0.235833,0.023292,-1.016726
778,7.780000,-0.235835,0.023221,-1.016774
779,7.790000,-0.235861,0.023241,-1.016764
780,7.800000,-0.235840,0.023247,-1.016747
781,7.810000,-0.235818,0.023287,-1.016729
782,7.820000,-0.235857,0.023191,-1.016811
783,7.830000,-0.235851,0.023215,-1.016800
784,7.840000,-0.235817,0.023259,-1.016736
785,7.850000,-0.235847,0.023261,-1.016753
786,7.860000,-0.235830,0.023274,-1.016739
787,7.870000,-0.235858,0.023171,-1.016825
788,7.880000,-0.235827,0.023227,-1.016745
789,7.890000,-0.235829,0.023293,-1.016702
790,7.900000,-0.235854,0.023177,-1.016842
791,7.910000,-0.235836,0.023275,-1.016730
792,7.920000,-0.235848,0.023217,-1.016783
793,7.930000,-0.235837,0.023280,-1.016732
794,7.940000,-0.235837,0.023216,-1.016804
795,7.950000,-0.235837,0.023246,-1.016732
796,7.960000,-0.235845,0.023280,-1.016715
797,7.970000,-0.235842,0.023233,-1.016776
798,7.980000,-0.235847,0.023229,-1.016773
799,7.990000,-0.235827,0.023283,-1.016720
800,8.000000,-0.235820,0.023325,-1.016692
801,8.010000,-0.235827,0.023307,-1.016685
802,8.020000,-0.235829,0.023283,-1.016754
803,8.030000,-0.235834,0.023261,-1.016727
804,8.040000,-0.235863,0.023194,-1.016854
805,8.050000,-0.235839,0.023260,-1.016725
806,8.060000,-0.235831,0.023292,-1.016696
807,8.070000,-0.235831,0.023263,-1.016721
808,8.080000,-0.235831,0.023278,-1.016741
809,8.090000,-0.235843,0.023255,-1.016748
810,8.100000,-0.235843,0.023240,-1.016760
811,8.110000,-0.235848,0.023256,-1.016761
812,8.120000,-0.235822,0.023285,-1.016712
813,8.130000,-0.235857,0.023211,-1.016808
814,8.140000,-0.235855,0.023222,-1.016792
815,8.150000,-0.235844,0.023231,-1.016751
816,8.160000,-0.235827,0.023293,-1.016706
817,8.170000,-0.235844,0.023196,-1.016812
818,8.180000,-0.235832,0.023266,-1.016734
819,8.190000,-0.235813,0.023333,-1.016664
820,8.200000,-0.235849,0.023211,-1.016801
821,8.210000,-0.235833,0.023274,-1.016720
822,8.220000,-0.235846,0.023233,-1.016757
823,8.230000,-0.235852,0.023235,-1.016751
824,8.240000,-0.235844,0.023209,-1.016805
825,8.250000,-0.235815,0.023325,-1.016672
826,8.260000,-0.235836,0.023282,-1.016723
827,8.270000,-0.235842,0.023241,-1.016769
828,8.280000,-0.235833,0.023247,-1.016754
829,8.290000,-0.235849,0.023222,-1.016792
830,8.300000,-0.235831,0.023293,-1.016688
831,8.310000,-0.235817,0.023293,-1.016670
832,8.320000,-0.235833,0.023267,-1.016738
833,8.330000,-0.235858,0.023172,-1.016822
834,8.340000,-0.235815,0.023286,-1.016678
835,8.350000,-0.235854,0.023165,-1.016858
836,8.360000,-0.235842,0.023211,-1.016772
837,8.370000,-0.235822,0.023317,-1.016657
838,8.380000,-0.235819,0.023281,-1.016736
839,8.390000,-0.235839,0.023297,-1.016710
840,8.400000,-0.235831,0.023244,-1.016782
841,8.410000,-0.235842,0.023250,-1.016744
842,8.420000,-0.235845,0.023193,-1.016818
843,8.430000,-0.235848,0.023211,-1.016782
844,8.440000,-0.235813,0.023317,-1.016668
845,8.450000,-0.235844,0.023211,-1.016790
846,8.460000,-0.235824,0.023296,-1.016704
847,8.470000,-0.235842,0.023284,-1.016728
848,8.480000,-0.235838,0.023276,-1.016721
849,8.490000,-0.235843,0.023232,-1.016769
850,8.500000,-0.235824,0.023291,-1.016703
851,8.510000,-0.235869,0.023207,-1.016799
852,8.520000,-0.235843,0.023212,-1.016797
853,8.530000,-0.235871,0.023142,-1.016866
854,8.540000,-0.235790,0.023376,-1.016611
855,8.550000,-0.235823,0.023287,-1.016730
856,8.560000,-0.235843,0.023213,-1.016807
857,8.570000,-0.235832,0.023230,-1.016764
858,8.580000,-0.235838,0.023261,-1.016715
859,8.590000,-0.235833,0.023303,-1.016693
860,8.600000,-0.235812,0.023259,-1.016720
861,8.610000,-0.235808,0.023303,-1.016699
862,8.620000,-0.235821,0.023299,-1.016693
863,8.630000,-0.235806,0.023326,-1.016673
864,8.640000,-0.235858,0.023200,-1.016810
865,8.650000,-0.235825,0.023272,-1.016704
866,8.660000,-0.235828,0.023244,-1.016731
867,8.670000,-0.235824,0.023279,-1.016697
868,8.680000,-0.235856,0.023215,-1.016768
869,8.690000,-0.235837,0.023252,-1.016760
870,8.700000,-0.235834,0.023231,-1.016789
871,8.710000,-0.235838,0.023191,-1.016820
872,8.720000,-0.235844,0.023232,-1.016774
873,8.730000,-0.235834,0.023245,-1.016768
874,8.740000,-0.235821,0.023262,-1.016724
875,8.750000,-0.235806,0.023289,-1.016692
876,8.760000,-0.235846,0.023201,-1.016795
877,8.770000,-0.235832,0.023239,-1.016759
878,8.780000,-0.235785,0.023343,-1.016650
879,8.790000,-0.235812,0.023337,-1.016642
880,8.800000,-0.235826,0.023294,-1.016705
881,8.810000,-0.235827,0.023222,-1.016753
882,8.820000,-0.235839,0.023259,-1.016702
883,8.830000,-0.235812,0.023243,-1.016747
884,8.840000,-0.235833,0.023211,-1.016772
885,8.850000,-0.235815,0.023303,-1.016700
886,8.860000,-0.235802,0.023301,-1.016663
887,8.870000,-0.235821,0.023245,-1.016739
888,8.880000,-0.235858,0.023221,-1.016780
889,8.890000,-0.235841,0.023182,-1.016810
890,8.900000,-0.235832,0.023243,-1.016751
891,8.910000,-0.235839,0.023260,-1.016735
892,8.920000,-0.235826,0.023256,-1.016719
893,8.930000,-0.235842,0.023269,-1.016714
894,8.940000,-0.235847,0.023251,-1.016752
895,8.950000,-0.235833,0.023264,-1.016722
896,8.960000,-0.235835,0.023243,-1.016748
897,8.970000,-0.235847,0.023261,-1.016740
898,8.980000,-0.235828,0.023258,-1.016729
899,8.990000,-0.235844,0.023209,-1.016781
900,9.000000,-0.235821,0.023252,-1.016732
901,9.010000,-0.235834,0.023196,-1.016795
902,9.020000,-0.235817,0.023347,-1.016631
903,9.030000,-0.235851,0.023216,-1.016780
904,9.040000,-0.235803,0.023297,-1.016686
905,9.050000,-0.235836,0.023235,-1.016766
906,9.060000,-0.235836,0.023229,-1.016780
907,9.070000,-0.235862,0.023190,-1.016805
908,9.080000,-0.235821,0.023254,-1.016749
909,9.090000,-0.235842,0.023247,-1.016753
910,9.100000,-0.235840,0.023210,-1.016782
911,9.110000,-0.235815,0.023286,-1.016728
912,9.120000,-0.235827,0.023293,-1.016724
913,9.130000,-0.235841,0.023235,-1.016736
914,9.140000,-0.235799,0.023334,-1.016639
915,9.150000,-0.235817,0.023213,-1.016782
916,9.160000,-0.235837,0.023205,-1.016811
917,9.170000,-0.235844,0.023198,-1.016801
918,9.180000,-0.235827,0.023272,-1.016721
919,9.190000,-0.235833,0.023273,-1.016720
920,9.200000,-0.235839,0.023283,-1.016705
921,9.210000,-0.235843,0.023233,-1.016783
922,9.220000,-0.235848,0.023211,-1.016783
923,9.230000,-0.235849,0.023232,-1.016763
924,9.240000,-0.235833,0.023207,-1.016799
925,9.250000,-0.235831,0.023272,-1.016713
926,9.260000,-0.235846,0.023220,-1.016790
927,9.270000,-0.235841,0.023226,-1.016759
928,9.280000,-0.235815,0.023213,-1.016779
929,9.290000,-0.235851,0.023246,-1.016758
930,9.300000,-0.235838,0.023259,-1.016749
931,9.310000,-0.235838,0.023229,-1.016755
932,9.320000,-0.235819,0.023282,-1.016717
933,9.330000,-0.235816,0.023255,-1.016730
934,9.340000,-0.235859,0.023233,-1.016759
935,9.350000,-0.235833,0.023269,-1.016731
936,9.360000,-0.235851,0.023214,-1.016799
937,9.370000,-0.235840,0.023272,-1.016739
938,9.380000,-0.235854,0.023171,-1.016796
939,9.390000,-0.235840,0.023245,-1.016734
940,9.400000,-0.235838,0.023250,-1.016770
941,9.410000,-0.235824,0.023270,-1.016747
942,9.420000,-0.235849,0.023259,-1.016720
943,9.430000,-0.235825,0.023250,-1.016736
944,9.440000,-0.235841,0.023207,-1.016781
945,9.450000,-0.235826,0.023304,-1.016678
946,9.460000,-0.235831,0.023291,-1.016699
947,9.470000,-0.235830,0.023235,-1.016760
948,9.480000,-0.235853,0.023183,-1.016801
949,9.490000,-0.235819,0.023246,-1.016740
950,9.500000,-0.235837,0.023228,-1.016760
951,9.510000,-0.235832,0.023222,-1.016741
952,9.520000,-0.235825,0.023257,-1.016758
953,9.530000,-0.235858,0.023178,-1.016814
954,9.540000,-0.235832,0.023268,-1.016749
955,9.550000,-0.235832,0.023261,-1.016728
956,9.560000,-0.235852,0.023207,-1.016784
957,9.570000,-0.235828,0.023239,-1.016772
958,9.580000,-0.235845,0.023212,-1.016795
959,9.590000,-0.235830,0.023233,-1.016751
960,9.600000,-0.235826,0.023246,-1.016765
961,9.610000,-0.235828,0.023253,-1.016727
962,9.620000,-0.235842,0.023185,-1.016816
963,9.630000,-0.235823,0.023236,-1.016757
964,9.640000,-0.235819,0.023289,-1.016711
965,9.650000,-0.235819,0.023234,-1.016729
966,9.660000,-0.235818,0.023290,-1.016692
967,9.670000,-0.235834,0.023251,-1.016726
968,9.680000,-0.235806,0.023338,-1.016657
969,9.690000,-0.235839,0.023266,-1.016712
970,9.700000,-0.235841,0.023185,-1.016826
971,9.710000,-0.235835,0.023260,-1.016728
972,9.720000,-0.235846,0.023249,-1.016768
973,9.730000,-0.235857,0.023190,-1.016795
974,9.740000,-0.235806,0.023291,-1.016673
975,9.750000,-0.235831,0.023231,-1.016756
976,9.760000,-0.235828,0.023225,-1.016762
977,9.770000,-0.235836,0.023251,-1.016725
978,9.780000,-0.235840,0.023186,-1.016826
979,9.790000,-0.235811,0.023315,-1.016656
980,9.800000,-0.235841,0.023240,-1.016734
981,9.810000,-0.235831,0.023260,-1.016748
982,9.820000,-0.235827,0.023266,-1.016725
983,9.830000,-0.235848,0.023208,-1.016766
984,9.840000,-0.235864,0.023206,-1.016785
985,9.850000,-0.235815,0.023271,-1.016698
986,9.860000,-0.235874,0.023123,-1.016869
987,9.870000,-0.235836,0.023254,-1.016749
988,9.880000,-0.235838,0.023221,-1.016772
989,9.890000,-0.235846,0.023240,-1.016779
990,9.900000,-0.235826,0.023276,-1.016721
991,9.910000,-0.235824,0.023264,-1.016719
992,9.920000,-0.235816,0.023286,-1.016732
993,9.930000,-0.235810,0.023274,-1.016696
994,9.940000,-0.235849,0.023177,-1.016817
995,9.950000,-0.235840,0.023248,-1.016761
996,9.960000,-0.235839,0.023214,-1.016789
997,9.970000,-0.235853,0.023217,-1.016785
998,9.980000,-0.235830,0.023252,-1.016738
999,9.990000,-0.235809,0.023296,-1.016692
1000,10.000000,-0.235873,0.023162,-1.016838
1001,10.010000,-0.235821,0.023257,-1.016717
1002,10.020000,-0.235822,0.023311,-1.016680
1003,10.030000,-0.235785,0.023351,-1.016608
1004,10.040000,-0.235813,0.023265,-1.016697
1005,10.050000,-0.235815,0.023264,-1.016713
1006,10.060000,-0.235808,0.023293,-1.016685
1007,10.070000,-0.235832,0.023213,-1.016777
1008,10.080000,-0.235829,0.023227,-1.016749
1009,10.090000,-0.235833,0.023214,-1.016790
1010,10.100000,-0.235809,0.023260,-1.016730
1011,10.110000,-0.235836,0.023205,-1.016791
1012,10.120000,-0.235817,0.023270,-1.016709
1013,10.130000,-0.235819,0.023252,-1.016757
1014,10.140000,-0.235831,0.023238,-1.016755
1015,10.150000,-0.235826,0.023219,-1.016774
1016,10.160000,-0.235822,0.023241,-1.016751
1017,10.170000,-0.235805,0.023276,-1.016726
1018,10.180000,-0.235830,0.023261,-1.016724
1019,10.190000,-0.235857,0.023215,-1.016771
1020,10.200000,-0.235787,0.023358,-1.016591
1021,10.210000,-0.235833,0.023237,-1.016767
1022,10.220000,-0.235807,0.023309,-1.016680
1023,10.230000,-0.235796,0.023316,-1.016664
1024,10.240000,-0.235846,0.023235,-1.016768
1025,10.250000,-0.235831,0.023211,-1.016776
1026,10.260000,-0.235832,0.023185,-1.016781
1027,10.270000,-0.235807,0.023268,-1.016740
1028,10.280000,-0.235852,0.023194,-1.016790
1029,10.290000,-0.235827,0.023250,-1.016724
1030,10.300000,-0.235842,0.023261,-1.016743
1031,10.310000,-0.235824,0.023256,-1.016770
1032,10.320000,-0.235820,0.023217,-1.016778
1033,10.330000,-0.235837,0.023250,-1.016726
1034,10.340000,-0.235840,0.023247,-1.016765
1035,10.350000,-0.235821,0.023289,-1.016686
1036,10.360000,-0.235864,0.023163,-1.016827
1037,10.370000,-0.235826,0.023257,-1.016738
1038,10.380000,-0.235818,0.023242,-1.016751
1039,10.390000,-0.235831,0.023220,-1.016782
1040,10.400000,-0.235810,0.023256,-1.016735
1041,10.410000,-0.235836,0.023236,-1.016791
